event_time,source_ip,source_country,request_uri,terminatingruleid,action,country_code,rule_code,uri_len
43:10.3,27.100.185.11,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
17:24.1,14.40.4.77,KR,/api/health,Default_Action,ALLOW,0,2,11
43:39.4,27.100.172.154,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
00:15.8,14.40.228.170,KR,/cart,Default_Action,ALLOW,0,2,5
42:00.2,125.128.127.39,KR,/login,Default_Action,ALLOW,0,2,6
12:05.7,14.40.97.214,KR,/api/health,Default_Action,ALLOW,0,2,11
50:09.4,1.209.28.206,KR,/api/products/list,Default_Action,ALLOW,0,2,18
02:06.9,14.40.188.11,KR,/api/products,Default_Action,ALLOW,0,2,13
36:42.6,58.120.39.182,KR,/,Default_Action,ALLOW,0,2,1
26:22.4,14.32.34.172,KR,/api/health,Default_Action,ALLOW,0,2,11
01:57.0,1.209.142.128,KR,/api/health,Default_Action,ALLOW,0,2,11
05:12.3,58.120.207.154,KR,/contact,Default_Action,ALLOW,0,2,8
12:34.2,27.96.2.172,KR,/api/health,Default_Action,ALLOW,0,2,11
29:07.7,58.122.105.189,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
04:35.0,58.122.6.101,KR,/checkout,Default_Action,ALLOW,0,2,9
05:23.1,14.32.134.14,KR,/cart,Default_Action,ALLOW,0,2,5
13:55.5,27.100.117.82,KR,/api/health,Default_Action,ALLOW,0,2,11
13:11.3,27.100.187.16,KR,/,Default_Action,ALLOW,0,2,1
15:35.9,14.40.80.72,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
57:13.8,14.40.107.48,KR,/login,Default_Action,ALLOW,0,2,6
04:11.3,14.40.86.49,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
54:57.3,14.40.64.15,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
27:06.8,14.40.182.189,KR,/products/3,Default_Action,ALLOW,0,2,11
21:22.1,27.100.139.233,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
33:44.2,1.208.81.111,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
52:25.5,14.32.45.210,KR,/cart,Default_Action,ALLOW,0,2,5
16:47.1,14.40.16.87,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
26:48.9,1.208.36.184,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
33:54.7,1.209.106.106,KR,/,Default_Action,ALLOW,0,2,1
30:39.9,27.100.66.23,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
18:22.3,14.40.60.166,KR,/index.html,Default_Action,ALLOW,0,2,11
57:08.6,14.32.143.161,KR,/,Default_Action,ALLOW,0,2,1
07:06.8,125.130.75.73,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
02:51.5,58.120.12.252,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
15:44.1,125.128.198.156,KR,/api/products/list,Default_Action,ALLOW,0,2,18
10:47.1,27.96.22.41,KR,/logout,Default_Action,ALLOW,0,2,7
24:19.7,14.32.215.48,KR,/logout,Default_Action,ALLOW,0,2,7
52:40.3,1.209.237.124,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
08:21.6,14.32.52.112,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
08:16.9,1.208.144.60,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
21:48.3,1.208.135.238,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
46:48.3,27.100.7.37,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
00:04.1,58.120.146.84,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
57:55.2,14.40.235.173,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
23:57.1,58.120.255.144,KR,/login,Default_Action,ALLOW,0,2,6
40:31.1,1.209.67.150,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
42:18.0,14.40.193.223,KR,/index.html,Default_Action,ALLOW,0,2,11
31:19.7,1.209.57.110,KR,/profile,Default_Action,ALLOW,0,2,8
00:31.2,1.209.0.185,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
41:14.8,58.120.19.251,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
41:38.6,125.128.213.133,KR,/api/products,Default_Action,ALLOW,0,2,13
52:02.6,14.40.116.100,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
29:00.4,1.208.220.64,KR,/contact,Default_Action,ALLOW,0,2,8
31:02.0,1.209.160.81,KR,/,Default_Action,ALLOW,0,2,1
35:49.0,1.209.29.118,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
24:15.0,125.128.213.250,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
23:17.4,125.130.28.111,KR,/api/users,Default_Action,ALLOW,0,2,10
56:32.5,58.122.24.13,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
47:56.5,14.32.101.12,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
47:19.2,58.122.176.86,KR,/,Default_Action,ALLOW,0,2,1
09:37.3,125.130.235.4,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
41:17.0,1.209.51.86,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
46:36.8,27.96.200.188,KR,/api/health,Default_Action,ALLOW,0,2,11
54:24.1,14.40.5.230,KR,/api/orders,Default_Action,ALLOW,0,2,11
14:24.0,27.96.10.195,KR,/products/2,Default_Action,ALLOW,0,2,11
05:39.0,14.32.228.201,KR,/api/orders,Default_Action,ALLOW,0,2,11
15:31.6,125.130.253.48,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
37:48.1,125.130.209.188,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
12:52.7,14.40.99.85,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
12:22.3,1.208.46.107,KR,/api/health,Default_Action,ALLOW,0,2,11
35:16.3,14.32.43.247,KR,/api/products,Default_Action,ALLOW,0,2,13
58:32.1,1.208.101.203,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
41:05.7,1.208.24.119,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
54:32.5,58.122.27.138,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
05:59.2,1.209.133.53,KR,/api/orders,Default_Action,ALLOW,0,2,11
30:38.5,1.209.118.144,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
50:06.7,14.40.122.92,KR,/cart,Default_Action,ALLOW,0,2,5
49:33.9,58.120.109.98,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
45:18.2,125.130.247.26,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
47:57.3,58.120.17.230,KR,/robots.txt,Default_Action,ALLOW,0,2,11
04:55.6,14.32.99.34,KR,/about,Default_Action,ALLOW,0,2,6
01:11.8,58.120.174.14,KR,/login,Default_Action,ALLOW,0,2,6
42:05.6,58.120.23.222,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
52:13.9,1.209.253.107,KR,/api/health,Default_Action,ALLOW,0,2,11
38:10.0,27.100.28.39,KR,/api/products,Default_Action,ALLOW,0,2,13
57:18.6,58.122.60.245,KR,/checkout,Default_Action,ALLOW,0,2,9
40:30.1,125.128.202.215,KR,/contact,Default_Action,ALLOW,0,2,8
08:09.0,1.209.121.254,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
35:01.6,125.130.27.227,KR,/api/orders,Default_Action,ALLOW,0,2,11
45:25.4,1.209.26.121,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
56:15.1,58.122.229.231,KR,/api/health,Default_Action,ALLOW,0,2,11
53:37.1,27.100.74.59,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
22:48.3,58.122.195.149,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
41:40.8,58.120.41.237,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
58:33.7,58.122.125.206,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
03:36.1,1.208.176.203,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
48:40.6,125.130.206.119,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
05:09.6,27.100.43.76,KR,/api/products,Default_Action,ALLOW,0,2,13
47:55.5,1.208.246.79,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
05:33.6,1.209.43.114,KR,/api/users,Default_Action,ALLOW,0,2,10
13:09.7,125.128.189.203,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
36:40.5,14.40.48.205,KR,/about,Default_Action,ALLOW,0,2,6
54:45.8,14.32.89.122,KR,/index.html,Default_Action,ALLOW,0,2,11
43:57.1,125.128.159.233,KR,/api/orders,Default_Action,ALLOW,0,2,11
49:37.4,58.122.175.243,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
37:43.1,27.100.67.94,KR,/api/health,Default_Action,ALLOW,0,2,11
16:10.3,1.208.124.202,KR,/cart,Default_Action,ALLOW,0,2,5
52:14.0,125.130.144.44,KR,/login,Default_Action,ALLOW,0,2,6
51:14.7,58.122.138.212,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
50:32.0,1.209.215.165,KR,/robots.txt,Default_Action,ALLOW,0,2,11
41:28.9,14.40.81.154,KR,/dashboard,Default_Action,ALLOW,0,2,10
50:06.6,125.128.172.241,KR,/,Default_Action,ALLOW,0,2,1
06:40.7,27.96.74.8,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
40:18.7,58.122.203.216,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
04:54.0,1.209.194.246,KR,/contact,Default_Action,ALLOW,0,2,8
37:35.0,125.130.139.235,KR,/robots.txt,Default_Action,ALLOW,0,2,11
12:18.6,27.100.209.207,KR,/products/1,Default_Action,ALLOW,0,2,11
33:46.9,58.120.21.97,KR,/api/products/list,Default_Action,ALLOW,0,2,18
15:51.6,27.100.113.186,KR,/checkout,Default_Action,ALLOW,0,2,9
18:14.8,27.100.134.224,KR,/api/users,Default_Action,ALLOW,0,2,10
37:16.3,58.120.109.232,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
47:49.0,58.122.255.205,KR,/products/1,Default_Action,ALLOW,0,2,11
15:34.7,1.208.227.227,KR,/,Default_Action,ALLOW,0,2,1
12:42.1,14.32.246.227,KR,/products/1,Default_Action,ALLOW,0,2,11
14:12.4,1.209.162.184,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
55:02.6,1.209.95.97,KR,/about,Default_Action,ALLOW,0,2,6
03:55.5,14.32.81.241,KR,/profile,Default_Action,ALLOW,0,2,8
40:33.8,1.209.173.53,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
52:58.3,125.128.168.153,KR,/profile,Default_Action,ALLOW,0,2,8
20:08.4,14.40.8.36,KR,/products/2,Default_Action,ALLOW,0,2,11
12:56.9,58.120.21.195,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
07:33.9,1.209.190.19,KR,/,Default_Action,ALLOW,0,2,1
18:24.4,125.130.147.210,KR,/api/orders,Default_Action,ALLOW,0,2,11
31:32.6,1.209.182.241,KR,/api/orders,Default_Action,ALLOW,0,2,11
48:08.1,1.209.93.204,KR,/contact,Default_Action,ALLOW,0,2,8
00:30.7,125.130.192.170,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
34:58.2,58.122.42.251,KR,/api/products,Default_Action,ALLOW,0,2,13
45:54.1,125.130.8.55,KR,/dashboard,Default_Action,ALLOW,0,2,10
37:32.1,125.130.200.159,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
29:17.4,27.100.123.134,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
31:48.2,1.208.29.36,KR,/checkout,Default_Action,ALLOW,0,2,9
21:02.3,1.209.228.135,KR,/cart,Default_Action,ALLOW,0,2,5
30:53.0,125.128.30.81,KR,/,Default_Action,ALLOW,0,2,1
04:55.9,1.209.198.192,KR,/robots.txt,Default_Action,ALLOW,0,2,11
05:48.0,1.209.127.191,KR,/api/users,Default_Action,ALLOW,0,2,10
25:46.3,27.96.254.29,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
40:30.8,58.120.43.217,KR,/login,Default_Action,ALLOW,0,2,6
17:00.7,1.209.1.60,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
45:54.6,1.209.241.96,KR,/api/health,Default_Action,ALLOW,0,2,11
43:52.4,58.120.154.113,KR,/dashboard,Default_Action,ALLOW,0,2,10
16:06.4,14.40.190.110,KR,/api/orders,Default_Action,ALLOW,0,2,11
57:22.3,1.209.12.172,KR,/products/1,Default_Action,ALLOW,0,2,11
02:05.5,1.208.176.94,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
49:18.3,58.120.38.183,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
31:30.2,1.208.140.221,KR,/checkout,Default_Action,ALLOW,0,2,9
31:48.2,1.209.206.138,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
36:52.0,58.122.81.154,KR,/index.html,Default_Action,ALLOW,0,2,11
55:32.6,14.40.197.74,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
06:30.8,125.128.146.165,KR,/cart,Default_Action,ALLOW,0,2,5
38:59.3,1.208.167.78,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
57:49.7,125.130.41.13,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
15:51.0,125.128.100.247,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
07:59.1,1.209.199.231,KR,/logout,Default_Action,ALLOW,0,2,7
40:16.2,14.32.153.222,KR,/api/users,Default_Action,ALLOW,0,2,10
13:19.5,1.208.65.210,KR,/api/products,Default_Action,ALLOW,0,2,13
59:16.0,1.209.79.137,KR,/index.html,Default_Action,ALLOW,0,2,11
06:27.8,14.40.244.253,KR,/products/1,Default_Action,ALLOW,0,2,11
05:43.7,1.209.78.170,KR,/api/products/list,Default_Action,ALLOW,0,2,18
02:01.5,1.209.163.102,KR,/about,Default_Action,ALLOW,0,2,6
10:11.6,1.208.186.7,KR,/profile,Default_Action,ALLOW,0,2,8
46:42.8,1.208.59.160,KR,/,Default_Action,ALLOW,0,2,1
54:31.3,14.40.92.95,KR,/,Default_Action,ALLOW,0,2,1
55:49.6,58.120.136.194,KR,/products/3,Default_Action,ALLOW,0,2,11
17:00.2,27.100.255.27,KR,/api/products,Default_Action,ALLOW,0,2,13
26:51.6,58.120.96.207,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
49:54.3,27.100.80.178,KR,/api/orders,Default_Action,ALLOW,0,2,11
08:52.8,58.120.26.155,KR,/api/products/list,Default_Action,ALLOW,0,2,18
32:35.6,125.128.101.231,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
42:22.9,125.130.210.106,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
59:27.8,58.120.50.213,KR,/api/health,Default_Action,ALLOW,0,2,11
59:22.2,1.208.123.205,KR,/api/orders,Default_Action,ALLOW,0,2,11
14:30.3,125.130.38.251,KR,/cart,Default_Action,ALLOW,0,2,5
16:56.9,27.96.168.166,KR,/dashboard,Default_Action,ALLOW,0,2,10
09:19.0,58.120.22.248,KR,/products/2,Default_Action,ALLOW,0,2,11
42:23.4,125.128.93.52,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
03:43.5,58.120.127.211,KR,/,Default_Action,ALLOW,0,2,1
14:07.4,27.96.27.164,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
00:46.9,125.130.26.54,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
08:17.7,58.122.49.101,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
56:53.9,1.209.251.184,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
42:13.1,27.100.77.69,KR,/profile,Default_Action,ALLOW,0,2,8
52:56.6,27.96.94.187,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
21:23.8,58.122.125.128,KR,/checkout,Default_Action,ALLOW,0,2,9
54:22.6,125.130.63.220,KR,/checkout,Default_Action,ALLOW,0,2,9
15:05.7,27.96.173.49,KR,/products/2,Default_Action,ALLOW,0,2,11
53:46.9,27.100.7.192,KR,/about,Default_Action,ALLOW,0,2,6
34:23.3,14.32.109.172,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
36:08.8,27.96.49.55,KR,/logout,Default_Action,ALLOW,0,2,7
47:30.9,14.40.226.62,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
25:47.9,27.96.148.164,KR,/checkout,Default_Action,ALLOW,0,2,9
12:32.5,14.32.53.174,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
05:34.2,27.96.83.21,KR,/api/products/list,Default_Action,ALLOW,0,2,18
30:42.2,58.122.72.242,KR,/products/2,Default_Action,ALLOW,0,2,11
33:52.8,58.120.72.226,KR,/products/3,Default_Action,ALLOW,0,2,11
25:53.5,58.122.175.153,KR,/cart,Default_Action,ALLOW,0,2,5
50:06.3,58.122.122.244,KR,/api/health,Default_Action,ALLOW,0,2,11
50:43.6,1.208.159.50,KR,/,Default_Action,ALLOW,0,2,1
10:46.7,14.32.219.238,KR,/dashboard,Default_Action,ALLOW,0,2,10
37:38.9,27.100.56.228,KR,/logout,Default_Action,ALLOW,0,2,7
57:20.0,1.209.147.236,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
15:52.2,58.122.98.29,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
24:58.7,14.40.138.48,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
11:07.7,14.40.109.241,KR,/checkout,Default_Action,ALLOW,0,2,9
54:10.1,27.96.69.111,KR,/logout,Default_Action,ALLOW,0,2,7
12:03.4,1.209.46.45,KR,/checkout,Default_Action,ALLOW,0,2,9
29:20.9,1.209.34.15,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
11:42.6,125.130.168.156,KR,/products/1,Default_Action,ALLOW,0,2,11
55:06.4,58.120.49.236,KR,/,Default_Action,ALLOW,0,2,1
49:44.8,14.32.136.106,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
44:13.2,27.96.161.158,KR,/api/users,Default_Action,ALLOW,0,2,10
15:04.7,27.100.242.65,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
35:53.0,14.32.162.38,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
09:16.4,14.40.234.105,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
17:54.9,27.100.57.146,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
11:44.5,58.122.226.2,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
38:04.9,14.32.111.77,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
11:32.9,27.100.165.210,KR,/products/1,Default_Action,ALLOW,0,2,11
46:55.8,58.120.17.128,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
46:36.9,27.96.244.66,KR,/dashboard,Default_Action,ALLOW,0,2,10
02:13.2,14.40.181.153,KR,/api/orders,Default_Action,ALLOW,0,2,11
15:53.3,14.32.65.40,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
45:16.4,58.122.41.78,KR,/products/3,Default_Action,ALLOW,0,2,11
15:44.7,125.130.184.76,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
08:06.7,1.208.235.18,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
59:36.5,14.40.229.137,KR,/robots.txt,Default_Action,ALLOW,0,2,11
16:58.4,58.122.246.76,KR,/about,Default_Action,ALLOW,0,2,6
32:07.7,125.130.137.226,KR,/index.html,Default_Action,ALLOW,0,2,11
23:11.1,27.96.250.2,KR,/products/1,Default_Action,ALLOW,0,2,11
19:07.8,125.128.181.57,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
23:11.9,1.208.13.124,KR,/cart,Default_Action,ALLOW,0,2,5
54:33.9,125.130.215.235,KR,/api/orders,Default_Action,ALLOW,0,2,11
29:39.2,58.122.17.237,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
18:08.6,125.130.145.230,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
51:56.6,58.120.122.154,KR,/api/health,Default_Action,ALLOW,0,2,11
13:49.7,58.120.82.165,KR,/api/products/list,Default_Action,ALLOW,0,2,18
06:48.8,58.120.117.6,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
21:30.3,27.96.26.182,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
49:48.1,125.130.46.174,KR,/robots.txt,Default_Action,ALLOW,0,2,11
19:27.9,14.40.193.141,KR,/about,Default_Action,ALLOW,0,2,6
50:59.9,14.40.239.37,KR,/api/products/list,Default_Action,ALLOW,0,2,18
13:02.8,14.32.109.171,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
35:29.5,27.100.1.119,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
53:06.2,27.100.150.60,KR,/products/3,Default_Action,ALLOW,0,2,11
48:24.5,58.122.129.215,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
39:46.3,125.128.218.211,KR,/products/2,Default_Action,ALLOW,0,2,11
02:45.3,27.100.25.29,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
26:11.2,125.128.82.29,KR,/products/3,Default_Action,ALLOW,0,2,11
41:24.3,14.40.75.79,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
23:41.9,1.208.231.231,KR,/login,Default_Action,ALLOW,0,2,6
41:30.2,125.130.73.147,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
19:58.6,125.128.166.236,KR,/contact,Default_Action,ALLOW,0,2,8
00:18.5,58.122.71.229,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
19:03.1,58.122.191.153,KR,/robots.txt,Default_Action,ALLOW,0,2,11
18:40.5,27.96.89.110,KR,/dashboard,Default_Action,ALLOW,0,2,10
14:26.4,125.130.50.38,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
07:37.4,14.40.36.122,KR,/api/health,Default_Action,ALLOW,0,2,11
09:58.9,125.128.241.55,KR,/about,Default_Action,ALLOW,0,2,6
12:40.4,14.32.135.133,KR,/profile,Default_Action,ALLOW,0,2,8
27:01.3,58.120.205.6,KR,/cart,Default_Action,ALLOW,0,2,5
37:46.2,27.96.157.175,KR,/contact,Default_Action,ALLOW,0,2,8
47:42.5,14.40.105.169,KR,/dashboard,Default_Action,ALLOW,0,2,10
44:13.1,1.208.143.158,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
09:00.8,125.130.135.83,KR,/api/orders,Default_Action,ALLOW,0,2,11
29:46.5,125.130.15.44,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
16:03.0,14.32.24.130,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
14:49.2,58.120.240.141,KR,/api/health,Default_Action,ALLOW,0,2,11
08:19.2,125.130.117.42,KR,/products/1,Default_Action,ALLOW,0,2,11
30:52.0,125.130.174.27,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
39:48.5,14.32.123.1,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
42:35.7,125.128.146.151,KR,/profile,Default_Action,ALLOW,0,2,8
37:47.0,14.40.28.163,KR,/api/products/list,Default_Action,ALLOW,0,2,18
25:30.8,58.122.229.74,KR,/profile,Default_Action,ALLOW,0,2,8
30:08.0,27.96.144.168,KR,/products/2,Default_Action,ALLOW,0,2,11
40:35.6,27.100.156.124,KR,/cart,Default_Action,ALLOW,0,2,5
02:26.9,27.96.134.126,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
27:43.0,58.120.58.157,KR,/api/health,Default_Action,ALLOW,0,2,11
24:29.7,27.100.46.138,KR,/profile,Default_Action,ALLOW,0,2,8
23:36.6,58.120.175.130,KR,/products/2,Default_Action,ALLOW,0,2,11
11:26.0,125.130.104.16,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
38:22.7,14.32.208.10,KR,/api/products/list,Default_Action,ALLOW,0,2,18
52:28.0,1.209.185.231,KR,/api/orders,Default_Action,ALLOW,0,2,11
43:50.9,14.32.246.208,KR,/dashboard,Default_Action,ALLOW,0,2,10
32:25.3,1.208.174.64,KR,/api/products,Default_Action,ALLOW,0,2,13
44:51.5,27.96.182.232,KR,/products/3,Default_Action,ALLOW,0,2,11
38:58.5,58.122.85.107,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
14:56.1,1.209.238.148,KR,/api/orders,Default_Action,ALLOW,0,2,11
02:09.5,125.128.127.120,KR,/login,Default_Action,ALLOW,0,2,6
26:24.0,58.122.38.38,KR,/products/3,Default_Action,ALLOW,0,2,11
45:08.4,27.100.62.119,KR,/about,Default_Action,ALLOW,0,2,6
31:37.9,1.208.40.223,KR,/products/3,Default_Action,ALLOW,0,2,11
39:30.2,14.40.179.34,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
13:58.4,58.120.96.42,KR,/api/users,Default_Action,ALLOW,0,2,10
01:29.7,14.32.138.112,KR,/robots.txt,Default_Action,ALLOW,0,2,11
07:33.3,27.100.52.1,KR,/login,Default_Action,ALLOW,0,2,6
43:46.7,1.208.57.65,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
00:35.4,1.209.10.218,KR,/api/products/list,Default_Action,ALLOW,0,2,18
26:46.5,1.209.255.60,KR,/api/health,Default_Action,ALLOW,0,2,11
37:27.6,14.32.249.11,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
15:48.1,14.32.160.3,KR,/api/users,Default_Action,ALLOW,0,2,10
18:34.9,125.130.48.185,KR,/api/products,Default_Action,ALLOW,0,2,13
24:16.1,27.96.60.97,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
17:24.1,27.100.163.27,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
22:00.6,1.208.162.64,KR,/,Default_Action,ALLOW,0,2,1
34:02.4,1.208.1.27,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
26:30.5,14.32.191.215,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
48:33.2,1.209.193.206,KR,/api/users,Default_Action,ALLOW,0,2,10
53:18.6,1.208.72.93,KR,/contact,Default_Action,ALLOW,0,2,8
45:55.6,14.32.9.95,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
34:48.2,58.120.177.112,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
53:07.7,1.208.171.130,KR,/robots.txt,Default_Action,ALLOW,0,2,11
10:51.7,27.100.51.244,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
48:10.0,125.128.106.249,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
43:37.5,1.209.198.241,KR,/profile,Default_Action,ALLOW,0,2,8
33:21.9,1.209.183.232,KR,/api/orders,Default_Action,ALLOW,0,2,11
26:02.3,27.96.248.210,KR,/about,Default_Action,ALLOW,0,2,6
56:41.0,1.209.52.199,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
17:29.1,14.40.53.94,KR,/cart,Default_Action,ALLOW,0,2,5
01:06.5,27.100.69.236,KR,/robots.txt,Default_Action,ALLOW,0,2,11
18:58.0,1.209.120.69,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
58:34.8,125.130.116.127,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
54:40.5,14.40.66.249,KR,/checkout,Default_Action,ALLOW,0,2,9
28:55.6,14.40.155.188,KR,/contact,Default_Action,ALLOW,0,2,8
43:45.6,125.130.100.209,KR,/api/products/list,Default_Action,ALLOW,0,2,18
45:00.6,125.130.67.177,KR,/api/orders,Default_Action,ALLOW,0,2,11
15:35.0,58.120.36.51,KR,/api/users,Default_Action,ALLOW,0,2,10
00:45.5,27.100.204.235,KR,/api/products,Default_Action,ALLOW,0,2,13
07:06.5,1.208.208.74,KR,/robots.txt,Default_Action,ALLOW,0,2,11
